Transaction_ID,Date,Client,Product,Category,Quantity,UnitPrice
7280,2023-09-16 03:57:12,Julie Archer,Produto C,Pizzas,4,25.65
7281,2022-12-23 12:33:56,Thomas Howe,Produto E,Marmitas,1,76.2
7282,2021-02-23 12:18:14,Steven Alexander,Produto E,Marmitas,1,90.67
7283,2022-03-12 20:30:20,Aaron Galvan,Produto E,Refrigerantes,4,64.77
7284,2023-02-22 00:02:22,Erin Cox,Produto C,Lanches,1,38.54
7285,2021-02-21 14:03:02,Christine Griffith,Produto B,Lanches,3,12.92
7286,2022-02-15 07:39:54,Dean Calhoun,Produto C,Marmitas,5,96.84
7287,2021-05-23 11:29:35,Michael Carter,Produto A,Marmitas,2,50.73
7288,2021-01-31 20:45:25,Sean Bailey,Produto A,Marmitas,2,26.51
7289,2022-05-27 02:54:07,Robert Martinez,,Pizzas,3,80.89
7290,2021-03-28 01:53:10,Russell Garrett,Produto E,Lanches,3,83.35
7291,2020-02-22 16:59:09,Alexander Meadows,Produto A,Marmitas,5,97.82
7292,2022-08-28 02:19:13,Janet Shelton,Produto C,Refrigerantes,2,56.5
7293,2021-09-15 18:33:52,Diana Fritz MD,Produto B,Lanches,3,34.54
7294,2020-01-19 14:03:42,Dalton Hopkins,Produto A,Lanches,5,13.85
7295,2020-10-27 11:22:59,Nicholas Martinez III,Produto C,Refrigerantes,4,99.05
7296,2022-04-19 00:11:08,Joshua Ellis,Produto D,Marmitas,5,60.35
7297,2022-06-11 06:56:31,Derrick White,,Marmitas,4,99.45
7298,2022-08-28 15:43:03,James Riddle,Produto B,Refrigerantes,4,87.4
7299,2020-11-23 17:14:27,Cynthia Baker,Produto A,Refrigerantes,3,86.68
7300,2023-09-04 00:47:38,Shawn Gibson,Produto C,Pizzas,4,34.12
7301,2020-06-24 06:25:24,Brian Roberson,,Marmitas,2,13.88
7302,2021-04-11 21:36:16,Travis Thomas,Produto D,Refrigerantes,1,74.04
7303,2020-10-26 13:47:40,Linda Brown,Produto A,Marmitas,5,75.91
7304,2021-10-01 19:48:32,Michael Ortega,Produto B,Refrigerantes,4,97.7
7305,2022-07-05 14:22:50,Melissa Manning,,Marmitas,5,60.43
7306,2021-08-15 14:40:08,Jeffrey Smith,,Marmitas,3,77.67
7307,2022-06-16 21:40:17,Joel Bailey,,Refrigerantes,3,84.02
7308,2023-04-28 23:09:38,Darren Bradley,Produto F,Lanches,5,98.39
7309,2021-06-04 09:03:53,Paul Perry,Produto D,Pizzas,2,41.95
7310,2021-07-05 15:47:50,Kyle Bullock,Produto D,Lanches,1,47.79
7311,2021-02-18 10:28:07,Michael Griffin MD,Produto F,Pizzas,5,67.12
7312,2023-04-02 20:27:49,Zachary Davis,Produto E,Refrigerantes,1,33.4
7313,2023-02-04 03:27:24,Michael Duncan,Produto D,Lanches,4,41.73
7314,2023-07-01 23:01:42,Kristy Ware,Produto B,Marmitas,3,36.59
7315,2023-03-31 01:55:23,Summer Shepherd,Produto B,Marmitas,2,18.81
7316,2022-04-29 02:43:33,Carrie Cannon,,Marmitas,4,94.68
7317,2020-12-01 09:13:16,Tyrone Ruiz,Produto D,Pizzas,4,22.19
7318,2023-11-04 16:06:24,Kimberly Blair,,Refrigerantes,2,23.65
7319,2023-12-25 02:44:09,Louis Henson,,Pizzas,5,17.56
7320,2020-11-11 01:32:42,Steven Harris,,Refrigerantes,4,59.7
7321,2023-01-20 08:50:38,Christopher Wolfe,Produto D,Marmitas,3,81.65
7322,2022-10-25 11:36:15,Brianna Knight,,Refrigerantes,2,86.41
7323,2022-12-27 10:16:28,Benjamin Stone,Produto A,Pizzas,1,31.03
7324,2020-12-19 05:46:58,Cynthia Rocha,Produto D,Marmitas,3,68.83
7325,2022-09-19 04:33:33,Monica Knight,,Marmitas,5,19.69
7326,2021-04-24 10:59:48,Ronald Williams,Produto C,Pizzas,5,25.3
7327,2022-08-12 13:35:32,Mark Le,Produto E,Lanches,4,14.44
7328,2020-09-02 21:16:29,Tiffany Estrada,Produto F,Pizzas,3,68.83
7329,2021-04-11 13:06:56,William Mcmillan,,Refrigerantes,1,37.29
7330,2021-07-13 01:00:11,Kaylee Campbell,Produto C,Refrigerantes,1,96.67
7331,2021-10-21 07:13:25,Emily Chandler,Produto E,Refrigerantes,1,66.92
7332,2021-11-25 14:56:48,Sabrina Barrett,Produto D,Marmitas,2,55.33
7333,2021-03-02 01:21:50,Victoria Robinson,Produto E,Refrigerantes,1,69.12
7334,2021-04-28 00:47:55,Sharon Whitaker,Produto B,Lanches,3,48.39
7335,2023-10-02 22:48:15,Daniel Tucker,Produto E,Pizzas,4,28.44
7336,2020-10-14 12:12:50,Tiffany Christensen,Produto C,Pizzas,4,87.0
7337,2022-07-29 02:56:37,Nathan Holmes,,Marmitas,1,52.68
7338,2020-06-12 19:47:48,Curtis Rocha,Produto B,Pizzas,1,41.53
7339,2021-04-05 23:20:49,Jill Barker,Produto C,Marmitas,1,70.47
7340,2022-10-19 22:24:34,Craig Smith,Produto B,Pizzas,1,34.6
7341,2021-01-06 00:32:27,James Johnson,Produto C,Pizzas,2,10.46
7342,2020-06-22 23:16:19,Travis Taylor,Produto E,Marmitas,3,96.0
7343,2021-11-28 22:56:19,Deborah Brady,Produto D,Refrigerantes,2,54.11
7344,2023-09-11 02:41:08,Diane Rodriguez,Produto F,Refrigerantes,1,63.57
7345,2023-09-05 13:32:50,Michelle Wilson,Produto C,Lanches,5,77.37
7346,2022-09-01 18:13:27,Kristina Ryan,,Marmitas,1,16.44
7347,2022-01-11 09:47:37,Veronica Miller,Produto A,Pizzas,4,57.57
7348,2020-05-20 09:37:07,Tiffany Roth,Produto B,Lanches,4,64.24
7349,2022-03-10 03:03:21,Kristen Townsend,Produto B,Pizzas,2,28.93
7350,2021-02-12 09:33:19,John Jones,Produto D,Refrigerantes,2,65.55
7351,2023-12-04 18:08:17,Brian Phillips,Produto E,Pizzas,2,69.33
7352,2021-05-12 21:52:27,Theresa Jordan,Produto A,Refrigerantes,2,58.21
7353,2022-04-07 03:16:48,Dr. Douglas Hamilton Jr.,Produto E,Marmitas,4,51.3
7354,2022-01-06 13:31:22,Melissa Jones,Produto C,Refrigerantes,1,62.47
7355,2023-03-12 04:16:56,Rebecca Clark,Produto A,Pizzas,3,93.06
7356,2023-03-06 18:20:40,Amanda Malone MD,,Refrigerantes,3,50.97
7357,2021-10-04 11:55:59,Jessica Farley,,Refrigerantes,3,74.87
7358,2023-11-19 04:15:08,Jesse Lloyd,Produto C,Lanches,4,51.4
7359,2021-09-06 23:01:38,Marc Berg,Produto E,Lanches,5,89.56
7360,2022-09-19 20:48:25,Donna Rogers,Produto D,Refrigerantes,4,68.3
7361,2022-09-29 10:32:42,Sophia Chandler,Produto E,Pizzas,3,74.09
7362,2022-02-05 09:18:05,Christopher Simmons,Produto C,Refrigerantes,3,24.88
7363,2022-01-17 07:03:20,Amy Crawford,Produto C,Refrigerantes,3,38.89
7364,2023-09-04 22:02:12,Courtney Cooper,,Lanches,4,13.92
7365,2023-07-04 16:13:03,Gabriel Petersen,Produto C,Marmitas,2,32.28
7366,2021-01-28 15:25:54,Zachary Cook,,Marmitas,1,99.92
7367,2022-01-17 03:27:41,Robert Yu,,Refrigerantes,4,28.24
7368,2021-03-13 16:10:21,Pamela Smith,Produto E,Lanches,4,98.14
7369,2020-01-30 21:31:09,Karen Joseph,Produto E,Lanches,1,99.38
7370,2021-04-26 19:45:16,Tiffany Parker,Produto D,Pizzas,5,69.8
7371,2023-05-01 07:16:31,Eric Adams Jr.,Produto E,Lanches,2,74.43
7372,2022-04-02 08:13:23,Michael Garcia,Produto D,Marmitas,4,57.68
7373,2023-03-29 21:58:16,Larry Woods,Produto C,Refrigerantes,1,11.22
7374,2020-03-17 08:35:15,Brandy Burton,Produto A,Marmitas,2,68.2
7375,2023-07-29 02:48:32,Lisa Clark,Produto A,Pizzas,2,38.74
7376,2022-05-24 06:44:05,William Roach,Produto E,Marmitas,1,35.83
7377,2020-04-22 07:28:11,Rebecca Johnson,Produto A,Lanches,5,55.48
7378,2023-10-31 10:38:09,Michelle Brown,Produto B,Pizzas,3,32.82
7379,2022-07-08 01:16:43,Shannon Hansen,Produto B,Pizzas,4,88.97
7380,2022-03-13 06:30:06,Cynthia Stone,Produto F,Pizzas,5,14.58
7381,2021-10-28 02:37:21,Jeffrey Jordan,,Pizzas,5,49.17
7382,2022-10-22 23:06:07,Catherine Rodriguez,,Pizzas,4,19.39
7383,2021-05-24 01:09:10,Rachel Davis,Produto E,Pizzas,5,43.56
7384,2021-04-22 02:16:34,Richard Martinez,Produto B,Lanches,3,84.04
7385,2022-01-02 23:35:14,Steven Vazquez DDS,Produto B,Marmitas,3,40.79
7386,2020-08-02 03:12:03,Amber White,Produto A,Lanches,4,80.27
7387,2020-04-03 14:17:11,Vanessa Robinson,Produto E,Lanches,3,98.8
7388,2022-06-01 23:00:42,Charles Parker DDS,Produto C,Pizzas,1,20.7
7389,2023-02-14 22:25:16,Ryan Jones,Produto C,Lanches,2,91.17
7390,2022-01-19 12:05:45,Jennifer Boyd,Produto F,Refrigerantes,3,90.04
7391,2021-11-18 02:23:12,Hailey Arellano,Produto F,Marmitas,4,43.89
7392,2021-12-29 00:27:42,Justin Buchanan,Produto B,Pizzas,5,95.46
7393,2020-11-08 11:32:40,Samantha Martin,Produto D,Pizzas,1,70.71
7394,2020-07-31 17:13:44,Thomas Green,,Lanches,1,31.37
7395,2020-02-22 06:49:00,Christopher Johnson,Produto B,Marmitas,4,68.68
7396,2020-10-19 11:58:24,Tyler Lindsey,Produto E,Marmitas,1,33.05
7397,2023-06-12 20:24:44,Randy Giles,Produto C,Refrigerantes,1,72.19
7398,2023-05-17 16:50:25,Michael Gonzales,Produto A,Refrigerantes,4,81.1
7399,2022-10-03 16:34:43,Elizabeth Thomas,Produto A,Lanches,4,15.21
7400,2021-07-30 13:08:32,Marc Walters,Produto A,Marmitas,4,44.82
7401,2023-10-08 14:07:18,Monica Cruz,Produto B,Lanches,4,88.13
7402,2021-03-02 02:21:59,Rebecca Friedman,Produto D,Pizzas,1,52.24
7403,2022-11-05 04:55:55,Sandra Munoz,Produto B,Refrigerantes,1,99.95
7404,2021-05-29 08:14:48,Dawn Hoover,Produto D,Lanches,3,98.4
7405,2020-10-27 18:10:25,Kristi Dorsey,Produto A,Lanches,1,34.19
7406,2023-04-22 17:15:29,Austin Garcia,Produto C,Lanches,5,37.32
7407,2021-10-20 04:52:21,Cynthia Williams,Produto A,Pizzas,3,94.99
7408,2023-03-24 05:32:00,Nancy Tucker,Produto E,Refrigerantes,4,76.29
7409,2021-08-19 09:17:13,Melissa Jones,Produto C,Lanches,3,32.14
7410,2021-05-20 03:58:10,Robin Garcia,Produto B,Pizzas,2,89.06
7411,2020-08-24 07:30:28,Matthew Jordan,Produto F,Refrigerantes,2,41.65
7412,2020-07-15 05:23:17,Jasmine Stafford,Produto B,Marmitas,3,14.92
7413,2023-05-26 03:26:22,Benjamin Long,,Pizzas,2,83.13
7414,2022-04-30 09:09:04,Allison Moore,Produto E,Pizzas,1,44.55
7415,2022-03-27 05:31:32,John Hudson,Produto C,Refrigerantes,5,38.93
7416,2020-12-03 00:58:47,Seth Baker,,Marmitas,3,20.76
7417,2020-08-08 02:26:46,Kevin Copeland,Produto B,Pizzas,3,25.52
7418,2021-03-04 15:44:48,Luis Torres,Produto F,Pizzas,3,61.6
7419,2021-01-24 07:09:08,Susan Martinez,,Refrigerantes,1,62.53
7420,2022-05-17 11:03:57,Luis Ward,Produto A,Lanches,3,79.86
7421,2023-09-20 15:10:33,Sharon Gamble,Produto F,Refrigerantes,4,55.6
7422,2021-10-09 02:33:20,Kristy Francis MD,Produto B,Pizzas,3,70.13
7423,2023-01-31 23:04:40,Maria Byrd,Produto A,Pizzas,5,62.85
7424,2021-02-01 10:31:39,Valerie Smith,Produto B,Marmitas,5,90.43
7425,2022-07-23 17:01:21,Scott Hanna,Produto F,Pizzas,5,79.25
7426,2023-09-16 13:22:45,Janet Shelton,,Refrigerantes,1,36.76
7427,2023-04-16 18:26:12,Mrs. Melissa Wilson,Produto A,Pizzas,1,55.18
7428,2023-10-24 04:59:42,Kelly Anderson,Produto B,Lanches,5,98.63
7429,2022-03-14 03:48:04,Crystal Barker,Produto C,Pizzas,4,78.97
7430,2020-07-07 02:13:56,Mitchell Hopkins,Produto B,Lanches,1,91.64
7431,2022-06-10 01:00:41,David Cannon,Produto B,Pizzas,2,38.94
7432,2021-03-20 10:43:18,Christopher Sanchez,Produto A,Pizzas,5,43.73
7433,2020-08-23 06:26:11,Daniel Rodriguez,Produto B,Marmitas,2,23.44
7434,2021-12-09 17:43:13,Jacob Gray,Produto D,Refrigerantes,5,42.33
7435,2022-02-08 08:01:41,Morgan Medina,Produto C,Marmitas,1,76.88
7436,2023-04-25 12:25:03,Rachel Wallace,,Pizzas,4,25.05
7437,2023-02-25 19:40:49,Anthony Rodriguez,Produto D,Lanches,4,25.85
7438,2022-05-07 20:53:38,Tracy Blackburn,Produto F,Refrigerantes,5,12.25
7439,2020-08-22 00:20:31,Charles Rowe,Produto D,Marmitas,4,70.46
7440,2020-02-04 08:16:00,Kristina Ryan,Produto D,Lanches,1,13.32
7441,2023-05-16 00:05:15,Chad Reese,Produto E,Pizzas,5,87.75
7442,2022-09-10 02:36:56,William Mcmillan,Produto B,Refrigerantes,5,82.77
7443,2022-11-10 01:28:30,Adam Salas,Produto D,Refrigerantes,2,61.46
7444,2022-05-31 01:57:12,Rodney Johnson,Produto D,Refrigerantes,1,71.13
7445,2021-08-26 20:34:03,Veronica Velazquez,Produto C,Lanches,5,85.03
7446,2023-06-27 11:40:42,Kelly Chan,Produto F,Lanches,1,49.8
7447,2020-09-13 02:02:00,Isabella Burton,Produto B,Lanches,5,39.81
7448,2023-03-15 21:28:23,Aaron Little,Produto A,Lanches,5,97.64
7449,2023-08-06 11:02:56,Randy Giles,Produto C,Lanches,3,67.96
7450,2021-09-18 17:38:51,Travis Silva,Produto E,Marmitas,2,98.7
7451,2021-08-04 00:24:36,Julie Ramsey PhD,Produto E,Marmitas,3,35.83
7452,2022-04-03 07:57:30,Laura Kim,Produto D,Refrigerantes,2,87.79
7453,2023-11-18 12:35:48,Peter Russell,Produto E,Pizzas,3,75.25
7454,2022-01-08 06:20:04,Samuel Ponce,Produto B,Pizzas,2,57.27
7455,2022-03-02 08:26:11,Robert Harris,Produto A,Marmitas,2,41.93
7456,2022-03-18 02:59:49,William Moreno,Produto D,Marmitas,3,45.01
7457,2021-08-24 09:46:49,Jimmy Gutierrez,Produto A,Refrigerantes,3,73.3
7458,2021-07-18 19:55:09,Philip Cortez,Produto D,Lanches,4,18.03
7459,2022-08-13 20:50:16,David Brown,,Lanches,4,90.31
7460,2022-01-11 04:12:45,Joann Jacobs,Produto C,Refrigerantes,4,32.42
7461,2022-06-07 17:58:06,Mark Taylor,Produto B,Pizzas,5,95.93
7462,2021-08-19 11:29:36,Brittany Ellis,,Marmitas,3,73.13
7463,2021-10-31 09:55:21,Vanessa Chavez,Produto F,Marmitas,1,37.99
7464,2022-06-06 10:42:35,David Vaughan,Produto A,Refrigerantes,1,93.91
7465,2021-04-14 08:28:51,Kevin Copeland,Produto B,Lanches,4,70.5
7466,2021-07-09 23:18:15,Andrew Ramirez,Produto D,Marmitas,1,37.2
7467,2022-07-08 13:04:32,Daniel Miller,Produto B,Pizzas,1,76.72
7468,2020-06-28 21:13:35,Elizabeth Potter,Produto A,Marmitas,4,25.63
7469,2023-09-28 20:02:39,Victor Jones DVM,Produto F,Pizzas,2,61.8
7470,2021-10-30 15:07:37,Jeffrey Henry,Produto E,Pizzas,4,36.49
7471,2022-02-06 17:56:36,Luis Duke,Produto D,Marmitas,3,38.94
7472,2022-11-14 15:20:12,Stephanie Barr,Produto B,Lanches,1,69.49
7473,2020-01-04 03:34:31,Travis Taylor,Produto B,Pizzas,5,83.88
7474,2022-08-16 04:41:45,Haley Jones,Produto D,Refrigerantes,4,14.61
7475,2023-04-18 12:31:22,Richard Crosby,Produto A,Lanches,2,92.58
7476,2021-12-18 15:29:42,Christopher Sharp,Produto C,Lanches,1,23.43
7477,2022-03-20 21:13:03,Michelle Greer,Produto B,Lanches,4,86.36
7478,2023-04-03 15:14:49,Steven Kim,Produto B,Marmitas,3,36.45
7479,2020-09-19 04:59:41,Emily Sawyer,Produto F,Marmitas,4,60.27
7480,2021-01-19 04:16:25,Nathan Holmes,Produto C,Lanches,5,95.34
7481,2023-05-14 07:53:09,Nathan Johns,Produto B,Pizzas,1,89.98
7482,2022-10-19 05:08:55,Melissa Ward,Produto E,Pizzas,4,60.98
7483,2020-03-16 22:20:03,Michael Johnson,Produto A,Lanches,2,99.36
7484,2022-05-25 14:05:40,Jacqueline Taylor,Produto B,Marmitas,5,89.38
7485,2023-09-08 10:15:00,Alex Green,Produto A,Refrigerantes,2,20.77
7486,2023-01-08 19:13:12,Damon Chang,Produto B,Lanches,1,40.52
7487,2022-04-19 07:00:50,Jennifer Wang,Produto A,Refrigerantes,5,94.29
7488,2020-03-19 09:15:37,Steven Alexander,Produto D,Lanches,2,29.39
7489,2021-10-03 09:03:46,Peter Pena,,Refrigerantes,2,53.86
7490,2021-08-09 16:55:47,Michael Mora,Produto C,Lanches,2,23.57
7491,2021-05-02 16:40:26,Sarah Castaneda,Produto E,Refrigerantes,1,97.03
7492,2021-10-08 05:05:57,Desiree Montoya,Produto E,Refrigerantes,5,71.41
7493,2021-06-01 06:36:02,Michael Jarvis,Produto B,Lanches,3,51.63
7494,2020-05-26 22:24:58,Debra Summers,Produto F,Lanches,1,88.95
7495,2021-11-25 09:09:15,Luke Ellis,Produto F,Marmitas,2,50.26
7496,2023-02-28 19:33:59,Michael West,Produto F,Refrigerantes,5,59.9
7497,2020-10-10 01:45:45,Kim Gould DDS,,Lanches,5,45.08
7498,2020-07-19 06:21:34,Mr. Mark Green,,Marmitas,3,61.21
7499,2020-02-22 07:34:13,Brandon Jackson,Produto E,Refrigerantes,1,79.08
7500,2022-07-14 16:53:20,Michele Burke,,Marmitas,1,66.3
7501,2020-05-11 22:22:18,Samantha Garcia,Produto A,Lanches,2,63.94
7502,2021-02-04 00:29:03,Miguel Madden,Produto F,Lanches,1,69.03
7503,2020-08-11 19:31:48,Wesley Hudson,Produto D,Refrigerantes,3,26.37
7504,2020-04-23 08:16:12,Keith Cole,Produto F,Pizzas,3,88.89
7505,2020-10-14 06:41:55,Anthony Werner,Produto E,Marmitas,5,29.67
7506,2020-03-24 21:52:42,David Peters,Produto C,Marmitas,3,91.22
7507,2022-07-16 06:15:12,Thomas Howell,Produto F,Pizzas,5,38.26
7508,2023-09-30 11:01:35,Samuel Ward,Produto B,Lanches,4,81.68
7509,2022-04-13 21:21:18,Stephanie Reeves,Produto D,Marmitas,3,14.65
7510,2021-05-02 23:47:52,Makayla Shelton,Produto F,Refrigerantes,4,28.0
7511,2022-02-08 07:22:54,Sarah West,Produto F,Marmitas,2,29.36
7512,2021-03-15 01:01:57,Aaron Luna,Produto F,Pizzas,1,85.48
7513,2023-12-09 20:18:01,Tiffany Roth,Produto D,Pizzas,2,36.97
7514,2020-07-27 06:41:09,Jessica Pearson,Produto E,Pizzas,2,31.08
7515,2022-03-31 09:08:56,Katie Robinson,Produto D,Pizzas,5,35.21
7516,2023-01-29 18:46:57,Paula Gates,Produto E,Marmitas,2,88.28
7517,2021-03-18 18:01:47,Brian Barker,Produto D,Pizzas,1,44.13
7518,2023-09-30 14:29:40,Kevin Johnson,Produto D,Pizzas,5,62.34
7519,2020-05-24 03:11:40,Denise Thomas,Produto C,Lanches,2,99.59
7520,2022-09-22 13:02:17,Jacob Shaw,,Pizzas,3,66.42
7521,2021-02-27 12:54:48,Matthew Bowers,,Marmitas,2,58.88
7522,2020-03-08 04:28:43,Matthew Smith,Produto F,Lanches,1,85.79
7523,2020-05-31 20:39:24,Sandra Ward,Produto C,Marmitas,3,17.55
7524,2023-07-07 07:08:37,Christian Pittman,Produto D,Pizzas,2,88.55
7525,2022-11-09 04:39:52,Dominic Stanton,Produto A,Refrigerantes,3,66.84
7526,2021-06-12 23:40:19,Aaron Rogers,Produto C,Refrigerantes,2,38.69
7527,2021-04-18 17:00:45,John Maynard,Produto D,Marmitas,5,69.74
7528,2022-03-23 15:42:50,Adrian Martinez,Produto E,Lanches,3,16.44
7529,2021-05-15 22:25:00,Russell Hunt,Produto C,Marmitas,2,29.87
7530,2020-06-12 14:00:01,Christopher Hutchinson,Produto A,Pizzas,5,10.04
7531,2022-10-08 18:18:46,Shawn Garrison,Produto A,Pizzas,4,90.88
7532,2023-04-15 02:28:02,Dawn Jenkins,Produto B,Marmitas,4,37.07
7533,2020-09-03 22:25:14,Robert Lewis,Produto C,Lanches,5,75.2
7534,2022-03-09 16:53:17,Rebecca Williams,Produto F,Refrigerantes,1,56.26
7535,2020-12-24 15:37:22,Katelyn Castro,Produto B,Pizzas,4,60.96
7536,2023-09-04 15:40:49,Kim Gould DDS,,Marmitas,1,64.53
7537,2021-05-11 06:42:01,Charles Henderson,Produto C,Refrigerantes,3,30.05
7538,2023-11-16 01:47:13,Sean Burke,Produto D,Marmitas,4,43.41
7539,2023-08-03 03:54:45,Gabriel Petersen,Produto B,Marmitas,2,95.75
7540,2022-11-15 00:17:27,Curtis Rocha,,Refrigerantes,2,25.28
7541,2020-09-02 18:32:54,Doris Klein,Produto A,Pizzas,5,78.54
7542,2020-08-15 21:59:57,Emily Jackson,Produto A,Refrigerantes,5,78.13
7543,2020-10-15 09:59:01,Christopher Ryan,Produto C,Pizzas,3,62.89
7544,2021-10-05 11:49:23,Andrea Leblanc,Produto E,Pizzas,2,57.04
7545,2021-02-25 14:23:57,Kimberly Mendez,Produto F,Lanches,3,91.28
7546,2022-10-29 19:44:56,Richard Sullivan,Produto A,Marmitas,4,31.9
7547,2022-01-07 03:36:22,Eric Lee,Produto B,Marmitas,3,46.39
7548,2020-01-03 09:46:12,Miranda Bridges,Produto E,Lanches,2,61.21
7549,2022-06-21 00:05:29,Marissa Johnson,Produto B,Lanches,4,16.72
7550,2023-08-26 16:16:33,Daniel Reese,,Refrigerantes,2,11.85
7551,2021-02-14 23:08:07,Travis Taylor,Produto A,Lanches,2,11.43
7552,2022-11-10 04:40:51,William Stevens,Produto E,Marmitas,1,94.07
7553,2021-08-12 01:15:57,Ashley Davidson,Produto C,Refrigerantes,3,94.17
7554,2022-06-03 18:13:59,Jerry Ward,,Marmitas,2,74.68
7555,2023-08-28 22:20:38,Denise Thomas,Produto C,Pizzas,3,87.48
7556,2021-11-04 14:03:43,Gregory Sanchez,Produto D,Lanches,5,40.62
7557,2020-08-25 19:52:25,Tanya Snow,Produto C,Lanches,4,73.42
7558,2022-06-24 18:37:52,Clayton Wiley,Produto D,Refrigerantes,3,17.69
7559,2022-05-19 08:53:35,Ashley Williams,Produto C,Lanches,2,98.86
7560,2022-12-20 19:11:16,Erin Cox,Produto A,Pizzas,3,40.16
7561,2021-05-16 22:17:15,Brian Greene,Produto E,Pizzas,3,92.04
7562,2021-01-30 03:32:48,Thomas Nguyen,Produto C,Pizzas,5,73.74
7563,2020-04-24 18:49:55,Nathan Kelley,Produto B,Pizzas,2,80.06
7564,2020-03-04 10:12:03,Richard Owen,Produto F,Pizzas,3,84.12
7565,2023-04-21 01:45:32,Kyle Yates,Produto F,Marmitas,4,37.88
7566,2022-11-03 04:42:40,Matthew Howell,,Pizzas,1,47.97
7567,2020-06-23 08:20:32,Tamara Hodge,Produto C,Refrigerantes,3,58.53
7568,2021-11-10 15:56:24,Miguel Hayes,Produto E,Lanches,1,88.93
7569,2022-10-02 15:16:38,Jamie Nelson,Produto D,Lanches,3,98.99
7570,2021-10-10 08:09:39,David Leonard,Produto E,Lanches,2,89.68
7571,2022-06-28 15:13:17,Andrea Fernandez,,Pizzas,5,61.09
7572,2022-07-01 18:56:12,Brian Wilson,Produto E,Refrigerantes,2,97.7
7573,2023-11-15 04:06:04,Clayton Wiley,Produto A,Lanches,3,82.4
7574,2022-07-31 05:58:57,Cheryl Miller,Produto F,Marmitas,2,60.54
7575,2020-05-18 10:26:16,Jill Barker,Produto E,Pizzas,1,70.0
7576,2023-04-11 17:05:28,Sophia Chandler,Produto A,Pizzas,2,81.63
7577,2020-04-28 09:11:07,Leslie Jackson,,Marmitas,4,92.84
7578,2020-10-14 15:35:31,Emily Hansen,Produto E,Marmitas,3,56.72
7579,2023-06-07 21:19:24,Tony Obrien,Produto A,Pizzas,2,22.9
7580,2022-06-27 18:26:14,Lauren Singleton,Produto C,Refrigerantes,3,14.66
7581,2023-12-18 13:27:53,William Harris,Produto A,Lanches,5,34.35
7582,2023-09-30 10:00:25,Joseph Moore,Produto A,Refrigerantes,1,56.23
7583,2022-11-28 04:17:14,Jill White,Produto E,Marmitas,2,11.89
7584,2020-07-07 09:58:47,Dawn Mckenzie,Produto C,Lanches,3,10.27
7585,2021-11-28 05:03:45,Sean Haas,Produto F,Lanches,1,15.54
7586,2020-09-07 17:24:42,Catherine Huang,Produto A,Refrigerantes,1,36.74
7587,2022-11-06 10:29:47,Mark Terry,Produto B,Pizzas,2,93.87
7588,2021-01-11 04:13:39,Paul Perry,Produto D,Lanches,4,77.12
7589,2020-06-17 14:13:09,Barbara Morgan,Produto E,Refrigerantes,1,63.87
7590,2020-10-05 02:05:01,Jean Gutierrez,Produto E,Lanches,4,14.47
7591,2020-10-30 17:51:46,Christopher Jones,Produto E,Pizzas,4,41.74
7592,2020-12-12 02:39:18,David Rodriguez,Produto D,Lanches,3,89.53
7593,2022-11-18 02:38:02,Christian Hardy,Produto F,Refrigerantes,4,59.79
7594,2021-11-24 01:46:32,Jennifer Gross,Produto D,Marmitas,1,60.51
7595,2022-06-28 16:28:40,Mark Washington,Produto D,Refrigerantes,3,13.22
7596,2022-02-14 07:44:08,Benjamin Reeves,,Pizzas,1,59.93
7597,2020-09-04 03:18:34,Mrs. Virginia Bailey,,Pizzas,5,92.21
7598,2020-04-04 11:18:00,Barbara Bailey,Produto A,Lanches,3,97.91
7599,2023-06-16 02:26:29,Travis Peters,Produto A,Marmitas,5,17.19
7600,2020-10-25 11:31:19,Maureen Valencia,,Pizzas,4,91.29
7601,2023-11-10 00:01:15,Paula Gates,Produto E,Pizzas,5,66.7
7602,2020-04-12 19:26:21,Margaret Wolf,Produto B,Marmitas,1,56.06
7603,2022-12-01 17:13:03,Brenda Anderson,Produto E,Refrigerantes,2,83.27
7604,2021-01-11 21:42:14,Rodney Schroeder,Produto A,Marmitas,5,16.18
7605,2023-07-01 20:42:10,Matthew Marshall,Produto E,Lanches,4,36.43
7606,2022-02-16 06:37:08,Dr. Guy Parrish MD,Produto E,Marmitas,5,98.31
7607,2022-11-29 19:22:12,Jacob Brown,,Lanches,1,77.06
7608,2023-05-19 18:13:48,Lisa Osborn,Produto C,Lanches,4,63.21
7609,2021-09-04 00:31:20,Ana Miller,Produto D,Marmitas,3,88.41
7610,2020-08-26 22:00:36,Julie Carter,Produto B,Marmitas,5,43.5
7611,2023-03-15 19:54:28,Mark Medina,Produto B,Marmitas,3,73.31
7612,2022-04-17 11:38:00,Cheryl Russell,Produto E,Pizzas,2,13.97
7613,2020-12-19 15:12:32,Jeremiah Espinoza,,Refrigerantes,5,29.02
7614,2022-04-16 01:25:34,Haley Sanchez DDS,Produto C,Marmitas,2,36.09
7615,2020-08-17 22:55:17,Sabrina Barrett,,Marmitas,1,99.53
7616,2021-11-03 18:24:45,Franklin Ortega,,Refrigerantes,1,74.16
7617,2022-01-30 03:34:28,Craig Flores,Produto A,Refrigerantes,1,14.62
7618,2020-07-21 01:03:09,Margaret Patel,Produto D,Pizzas,5,13.4
